Timestamp,pH,COD_mg_L,BOD_mg_L,TDS_mg_L,Temperature_C,Trend_COD,Spike_Status,Spike_Parameter
2026-01-05 07:00:00,7.375,30.0,3.89,764.57,29.37,Decreasing,NORMAL,None
2026-01-05 08:00:00,7.249,30.0,2.52,753.55,30.94,Decreasing,NORMAL,None
2026-01-05 09:00:00,7.387,30.0,5.07,743.55,30.36,Decreasing,NORMAL,None
2026-01-05 10:00:00,7.293,30.0,2.71,758.61,30.76,Decreasing,NORMAL,None
2026-01-05 11:00:00,7.15,38.21,2.21,721.47,30.89,Decreasing,NORMAL,None
2026-01-05 12:00:00,7.223,60.73,1.82,724.3,31.32,Decreasing,NORMAL,None
2026-01-05 13:00:00,7.39,37.38,2.76,738.02,30.79,Increasing,NORMAL,None
2026-01-05 14:00:00,7.461,63.93,6.65,737.35,30.81,Increasing,NORMAL,None
2026-01-05 15:00:00,7.338,60.65,6.05,738.01,30.21,Increasing,NORMAL,None
2026-01-05 16:00:00,7.382,87.19,4.89,758.28,30.18,Increasing,NORMAL,None
2026-01-05 17:00:00,7.384,58.8,8.49,769.41,30.0,Increasing,NORMAL,None
2026-01-05 18:00:00,7.344,73.94,6.94,779.52,29.36,Increasing,NORMAL,None
2026-01-05 19:00:00,7.319,51.34,7.27,782.25,28.61,Increasing,NORMAL,None
2026-01-05 20:00:00,7.39,51.03,6.64,797.19,28.62,Decreasing,NORMAL,None
2026-01-05 21:00:00,7.395,47.76,6.87,787.32,27.55,Decreasing,NORMAL,None
2026-01-05 22:00:00,7.216,98.77,6.9,805.45,27.66,Increasing,NORMAL,None
2026-01-05 23:00:00,7.369,30.0,6.68,792.86,27.64,Decreasing,NORMAL,None
2026-01-06 00:00:00,7.339,71.05,7.71,804.39,27.22,Decreasing,NORMAL,None
2026-01-06 01:00:00,7.41,110.41,7.73,802.75,28.17,Increasing,NORMAL,None
2026-01-06 02:00:00,7.172,67.77,8.98,809.82,27.41,Increasing,NORMAL,None
2026-01-06 03:00:00,7.289,131.91,9.01,816.38,28.0,Increasing,NORMAL,None
2026-01-06 04:00:00,7.271,64.71,8.34,821.62,27.9,Decreasing,NORMAL,None
2026-01-06 05:00:00,7.332,54.0,8.48,800.28,28.71,Increasing,NORMAL,None
2026-01-06 06:00:00,7.348,30.0,7.7,790.28,29.5,Decreasing,NORMAL,None
2026-01-06 07:00:00,7.256,60.34,8.38,796.64,29.28,Decreasing,NORMAL,None
2026-01-06 08:00:00,7.461,94.3,9.34,802.86,30.2,Increasing,NORMAL,None
2026-01-06 09:00:00,7.132,136.98,8.78,811.39,30.16,Increasing,NORMAL,None
2026-01-06 10:00:00,7.397,59.5,8.32,801.54,30.44,Decreasing,NORMAL,None
2026-01-06 11:00:00,7.372,45.91,7.91,807.88,31.06,Decreasing,NORMAL,None
2026-01-06 12:00:00,7.347,71.42,7.08,800.47,31.03,Increasing,NORMAL,None
2026-01-06 13:00:00,7.473,74.48,7.97,758.88,30.72,Increasing,NORMAL,None
2026-01-06 14:00:00,7.333,64.47,7.98,766.99,30.62,Decreasing,NORMAL,None
2026-01-06 15:00:00,7.329,74.92,5.99,765.82,30.25,Decreasing,NORMAL,None
2026-01-06 16:00:00,7.363,66.78,4.98,765.27,29.67,Increasing,NORMAL,None
2026-01-06 17:00:00,7.262,30.0,5.67,766.52,29.36,Decreasing,NORMAL,None
2026-01-06 18:00:00,7.309,92.29,5.13,796.49,29.6,Increasing,NORMAL,None
2026-01-06 19:00:00,7.3,66.93,5.69,804.89,28.94,Decreasing,NORMAL,None
2026-01-06 20:00:00,7.3,49.95,3.68,803.28,28.3,Decreasing,NORMAL,None
2026-01-06 21:00:00,7.259,36.3,3.32,798.42,28.49,Decreasing,NORMAL,None
2026-01-06 22:00:00,7.505,30.68,3.58,806.9,26.88,Decreasing,NORMAL,None
2026-01-06 23:00:00,7.542,30.0,3.02,817.19,27.13,Stable,NORMAL,None
2026-01-07 00:00:00,7.176,76.96,4.07,842.35,27.09,Decreasing,NORMAL,None
2026-01-07 01:00:00,7.462,30.0,3.22,817.52,27.38,Decreasing,NORMAL,None
2026-01-07 02:00:00,7.436,75.5,3.9,808.79,27.49,Increasing,NORMAL,None
2026-01-07 03:00:00,7.44,41.51,2.03,810.58,27.64,Increasing,NORMAL,None
2026-01-07 04:00:00,7.373,30.0,1.0,784.02,27.91,Stable,NORMAL,None
2026-01-07 05:00:00,7.429,56.22,1.57,780.15,28.22,Increasing,NORMAL,None
2026-01-07 06:00:00,7.276,30.0,1.97,791.71,29.3,Decreasing,NORMAL,None
2026-01-07 07:00:00,7.277,77.12,3.46,798.94,29.39,Increasing,NORMAL,None
2026-01-07 08:00:00,7.393,94.74,4.4,809.68,29.92,Increasing,NORMAL,None
2026-01-07 09:00:00,7.217,90.21,5.88,797.65,30.12,Increasing,NORMAL,None
2026-01-07 10:00:00,7.394,53.49,6.15,816.11,30.97,Increasing,NORMAL,None
2026-01-07 11:00:00,7.372,33.91,6.07,795.27,31.35,Decreasing,NORMAL,None
2026-01-07 12:00:00,7.52,45.7,7.04,804.6,31.01,Increasing,NORMAL,None
2026-01-07 13:00:00,7.399,30.0,6.6,769.46,30.57,Decreasing,NORMAL,None
2026-01-07 14:00:00,7.175,56.86,5.1,794.35,30.17,Decreasing,NORMAL,None
2026-01-07 15:00:00,7.212,30.0,4.66,772.07,30.58,Decreasing,NORMAL,None
2026-01-07 16:00:00,7.529,45.39,5.53,774.53,30.2,Decreasing,NORMAL,None
2026-01-07 17:00:00,7.383,69.43,5.8,768.84,30.07,Increasing,NORMAL,None
2026-01-07 18:00:00,7.395,30.0,4.96,797.79,28.78,Decreasing,NORMAL,None
2026-01-07 19:00:00,7.167,30.0,5.41,777.67,28.73,Stable,NORMAL,None
2026-01-07 20:00:00,7.437,85.09,6.01,742.42,28.23,Increasing,NORMAL,None
2026-01-07 21:00:00,7.386,38.17,6.49,748.86,27.97,Increasing,NORMAL,None
2026-01-07 22:00:00,7.405,77.27,6.63,733.5,27.29,Increasing,NORMAL,None
2026-01-07 23:00:00,7.414,53.41,6.26,730.45,28.0,Decreasing,NORMAL,None
2026-01-08 00:00:00,7.398,49.93,7.09,713.08,27.88,Increasing,NORMAL,None
2026-01-08 01:00:00,7.36,43.38,8.11,743.67,27.03,Increasing,NORMAL,None
2026-01-08 02:00:00,7.181,80.68,8.09,739.41,27.87,Decreasing,NORMAL,None
2026-01-08 03:00:00,7.206,84.85,6.53,757.56,27.94,Increasing,NORMAL,None
2026-01-08 04:00:00,7.327,49.64,5.81,763.64,28.11,Decreasing,NORMAL,None
2026-01-08 05:00:00,7.212,34.16,5.29,753.41,28.34,Decreasing,NORMAL,None
2026-01-08 06:00:00,7.413,71.43,4.73,759.06,29.27,Increasing,NORMAL,None
2026-01-08 07:00:00,7.329,52.9,5.39,755.05,29.81,Increasing,NORMAL,None
2026-01-08 08:00:00,7.339,43.41,6.17,773.62,29.92,Decreasing,NORMAL,None
2026-01-08 09:00:00,7.119,77.5,5.14,768.28,30.17,Decreasing,NORMAL,None
2026-01-08 10:00:00,7.405,52.29,4.15,763.07,30.7,Increasing,NORMAL,None
2026-01-08 11:00:00,7.299,66.38,4.17,755.05,30.8,Increasing,NORMAL,None
2026-01-08 12:00:00,7.38,55.02,4.74,745.22,30.74,Decreasing,NORMAL,None
2026-01-08 13:00:00,7.319,70.54,2.92,751.6,30.53,Increasing,NORMAL,None
2026-01-08 14:00:00,7.476,51.91,4.25,740.7,31.05,Increasing,NORMAL,None
2026-01-08 15:00:00,7.396,58.11,4.11,737.4,30.38,Decreasing,NORMAL,None
2026-01-08 16:00:00,7.339,48.06,3.99,759.01,30.34,Decreasing,NORMAL,None
2026-01-08 17:00:00,7.217,95.82,4.14,770.96,29.12,Increasing,NORMAL,None
2026-01-08 18:00:00,7.511,59.8,4.72,752.33,29.39,Increasing,NORMAL,None
2026-01-08 19:00:00,7.413,44.4,3.71,771.62,29.33,Decreasing,NORMAL,None
2026-01-08 20:00:00,7.265,62.69,3.53,774.92,28.27,Increasing,NORMAL,None
2026-01-08 21:00:00,7.309,30.0,5.55,780.36,28.59,Decreasing,NORMAL,None
2026-01-08 22:00:00,7.358,62.16,6.51,761.26,27.49,Increasing,NORMAL,None
2026-01-08 23:00:00,7.487,71.56,4.51,753.29,27.35,Decreasing,NORMAL,None
2026-01-09 00:00:00,7.296,71.98,5.44,753.53,27.19,Increasing,NORMAL,None
2026-01-09 01:00:00,7.237,73.95,4.98,747.67,27.42,Increasing,NORMAL,None
2026-01-09 02:00:00,7.376,101.47,7.09,746.77,27.71,Increasing,NORMAL,None
2026-01-09 03:00:00,7.244,41.16,7.66,740.62,28.12,Increasing,NORMAL,None
2026-01-09 04:00:00,7.405,81.6,6.83,740.11,28.08,Increasing,NORMAL,None
2026-01-09 05:00:00,7.142,119.16,5.16,735.9,29.2,Increasing,NORMAL,None
2026-01-09 06:00:00,7.332,66.72,8.17,755.34,28.93,Decreasing,NORMAL,None
2026-01-09 07:00:00,7.144,51.9,8.46,737.07,30.16,Decreasing,NORMAL,None
2026-01-09 08:00:00,7.373,86.87,9.96,724.43,30.38,Decreasing,NORMAL,None
2026-01-09 09:00:00,7.331,136.84,11.25,745.48,30.26,Increasing,NORMAL,None
2026-01-09 10:00:00,7.381,30.0,11.57,750.03,30.91,Decreasing,NORMAL,None
2026-01-09 11:00:00,7.209,107.04,11.68,746.89,30.87,Decreasing,NORMAL,None
2026-01-09 12:00:00,7.276,44.7,11.22,766.78,31.03,Decreasing,NORMAL,None
2026-01-09 13:00:00,7.403,67.89,11.48,767.75,31.18,Increasing,NORMAL,None
2026-01-09 14:00:00,7.154,77.63,10.79,763.9,31.04,Decreasing,NORMAL,None
2026-01-09 15:00:00,7.371,46.59,9.97,763.45,30.73,Decreasing,NORMAL,None
2026-01-09 16:00:00,7.352,88.38,9.97,754.98,30.19,Increasing,NORMAL,None
2026-01-09 17:00:00,7.349,42.83,9.93,761.76,29.74,Decreasing,NORMAL,None
2026-01-09 18:00:00,7.289,43.25,8.54,744.49,29.45,Decreasing,NORMAL,None
2026-01-09 19:00:00,7.293,91.39,8.1,749.59,28.66,Increasing,NORMAL,None
2026-01-09 20:00:00,7.371,105.21,7.62,736.45,28.55,Increasing,NORMAL,None
2026-01-09 21:00:00,7.386,83.99,6.09,753.93,27.6,Increasing,NORMAL,None
2026-01-09 22:00:00,7.162,72.79,6.28,748.05,27.22,Decreasing,NORMAL,None
2026-01-09 23:00:00,7.317,66.1,6.65,746.9,27.71,Increasing,NORMAL,None
2026-01-10 00:00:00,7.362,71.61,5.52,759.37,27.01,Increasing,NORMAL,None
2026-01-10 01:00:00,7.185,53.72,3.96,775.75,27.75,Decreasing,NORMAL,None
2026-01-10 02:00:00,7.313,88.42,11.03,778.12,27.93,Decreasing,NORMAL,None
2026-01-10 03:00:00,7.319,94.32,8.79,777.17,28.21,Increasing,NORMAL,None
2026-01-10 04:00:00,7.249,99.25,8.2,769.65,28.19,Increasing,NORMAL,None
2026-01-10 05:00:00,7.263,32.39,7.55,771.95,28.94,Decreasing,NORMAL,None
2026-01-10 06:00:00,7.279,43.07,8.6,778.78,29.77,Decreasing,NORMAL,None
2026-01-10 07:00:00,7.362,30.0,10.0,766.74,29.83,Decreasing,NORMAL,None
2026-01-10 08:00:00,7.277,90.34,6.73,774.87,29.79,Stable,NORMAL,None
2026-01-10 09:00:00,7.248,56.94,5.12,781.12,30.44,Decreasing,NORMAL,None
2026-01-10 10:00:00,7.378,39.58,3.74,767.87,30.1,Decreasing,NORMAL,None
2026-01-10 11:00:00,7.32,45.77,4.93,765.94,30.95,Increasing,NORMAL,None
2026-01-10 12:00:00,7.548,52.9,5.93,792.07,31.07,Increasing,NORMAL,None
2026-01-10 13:00:00,7.413,84.29,7.06,813.12,31.07,Increasing,NORMAL,None
2026-01-10 14:00:00,7.433,56.16,6.69,801.15,30.98,Decreasing,NORMAL,None
2026-01-10 15:00:00,7.412,100.61,4.58,809.23,30.36,Increasing,NORMAL,None
2026-01-10 16:00:00,7.38,91.49,4.3,808.11,29.74,Increasing,NORMAL,None
2026-01-10 17:00:00,7.559,65.81,3.37,795.88,30.12,Increasing,NORMAL,None
2026-01-10 18:00:00,7.443,34.91,3.34,805.91,29.12,Decreasing,NORMAL,None
2026-01-10 19:00:00,7.461,63.54,6.4,818.28,29.11,Decreasing,NORMAL,None
2026-01-10 20:00:00,7.437,67.95,5.19,828.86,28.39,Increasing,NORMAL,None
2026-01-10 21:00:00,7.47,78.57,6.53,835.55,27.93,Decreasing,NORMAL,None
2026-01-10 22:00:00,7.234,69.25,5.47,847.78,27.6,Decreasing,NORMAL,None
2026-01-10 23:00:00,7.215,70.63,6.35,855.08,27.3,Increasing,NORMAL,None
2026-01-11 00:00:00,7.358,71.58,6.01,863.4,27.95,Increasing,NORMAL,None
2026-01-11 01:00:00,7.49,88.24,5.95,857.19,27.56,Increasing,NORMAL,None
2026-01-11 02:00:00,7.348,55.01,6.19,835.95,28.21,Decreasing,NORMAL,None
2026-01-11 03:00:00,7.347,53.22,7.12,809.95,28.19,Decreasing,NORMAL,None
2026-01-11 04:00:00,7.444,80.67,9.09,827.46,28.69,Increasing,NORMAL,None
2026-01-11 05:00:00,7.316,66.67,10.12,811.2,28.53,Decreasing,NORMAL,None
2026-01-11 06:00:00,7.455,63.22,9.85,793.66,29.52,Decreasing,NORMAL,None
2026-01-11 07:00:00,7.485,76.69,10.79,791.12,29.72,Decreasing,NORMAL,None
2026-01-11 08:00:00,7.212,59.87,7.87,790.64,30.29,Increasing,NORMAL,None
2026-01-11 09:00:00,7.521,71.85,7.19,790.26,30.26,Increasing,NORMAL,None
2026-01-11 10:00:00,7.206,85.35,10.02,777.5,30.88,Increasing,NORMAL,None
2026-01-11 11:00:00,7.412,69.3,7.45,743.61,30.98,Increasing,NORMAL,None
2026-01-11 12:00:00,7.319,70.12,6.95,759.41,31.25,Increasing,NORMAL,None
2026-01-11 13:00:00,7.373,65.71,6.36,763.44,30.65,Decreasing,NORMAL,None
2026-01-11 14:00:00,7.034,151.23,26.85,768.26,31.14,Increasing,NORMAL,None
2026-01-11 15:00:00,7.396,129.01,24.34,766.82,30.26,Increasing,NORMAL,None
2026-01-11 16:00:00,7.399,107.03,19.99,762.04,30.1,Increasing,NORMAL,None
2026-01-11 17:00:00,7.219,95.83,19.16,777.4,30.05,Increasing,NORMAL,None
2026-01-11 18:00:00,7.37,96.73,16.87,768.63,29.77,Increasing,NORMAL,None
2026-01-11 19:00:00,7.223,103.91,14.82,766.83,29.2,Increasing,NORMAL,None
2026-01-11 20:00:00,7.437,89.8,13.93,787.74,28.69,Decreasing,NORMAL,None
2026-01-11 21:00:00,7.381,81.49,12.39,776.07,27.75,Decreasing,NORMAL,None
2026-01-11 22:00:00,7.497,67.62,10.11,791.47,27.73,Decreasing,NORMAL,None
2026-01-11 23:00:00,7.442,62.34,8.35,790.85,27.31,Decreasing,NORMAL,None
2026-01-12 00:00:00,7.284,63.77,7.31,776.16,27.99,Decreasing,NORMAL,None
2026-01-12 01:00:00,7.683,55.55,7.37,782.96,27.76,Decreasing,NORMAL,None
2026-01-12 02:00:00,7.514,30.89,6.69,793.99,28.25,Decreasing,NORMAL,None
2026-01-12 03:00:00,7.278,30.12,5.28,760.64,28.17,Decreasing,NORMAL,None
2026-01-12 04:00:00,7.374,30.0,3.14,774.32,28.34,Decreasing,NORMAL,None
2026-01-12 05:00:00,7.375,66.46,1.96,764.33,29.28,Increasing,NORMAL,None
2026-01-12 06:00:00,7.279,76.38,2.92,764.46,29.29,Increasing,NORMAL,None
2026-01-12 07:00:00,7.327,47.28,5.2,763.7,30.33,Decreasing,NORMAL,None
2026-01-12 08:00:00,7.424,30.0,5.68,771.32,29.96,Stable,NORMAL,None
2026-01-12 09:00:00,7.173,63.63,7.31,783.09,30.36,Increasing,NORMAL,None
2026-01-12 10:00:00,7.461,38.68,6.87,793.88,30.63,Increasing,NORMAL,None
2026-01-12 11:00:00,7.385,30.0,5.22,786.17,31.28,Decreasing,NORMAL,None
2026-01-12 12:00:00,7.361,52.62,15.01,799.46,30.76,Decreasing,NORMAL,None
2026-01-12 13:00:00,7.29,108.52,13.81,811.68,30.74,Increasing,NORMAL,None
2026-01-12 14:00:00,7.401,78.24,12.53,814.41,30.95,Increasing,NORMAL,None
2026-01-12 15:00:00,7.335,86.62,12.23,789.01,30.68,Increasing,NORMAL,None
2026-01-12 16:00:00,7.401,116.59,9.77,776.65,30.39,Increasing,NORMAL,None
2026-01-12 17:00:00,7.452,41.4,10.69,786.07,29.5,Increasing,NORMAL,None
2026-01-12 18:00:00,7.393,57.86,8.96,768.42,29.19,Increasing,NORMAL,None
2026-01-12 19:00:00,7.358,81.93,8.49,759.42,28.67,Decreasing,NORMAL,None
2026-01-12 20:00:00,7.502,87.7,9.14,767.2,28.12,Increasing,NORMAL,None
2026-01-12 21:00:00,7.229,91.43,9.03,785.49,27.7,Increasing,NORMAL,None
2026-01-12 22:00:00,7.5,38.96,8.62,786.41,27.31,Decreasing,NORMAL,None
2026-01-12 23:00:00,7.421,106.97,6.95,793.13,27.45,Increasing,NORMAL,None
2026-01-13 00:00:00,7.428,30.0,6.71,783.53,27.21,Decreasing,NORMAL,None
2026-01-13 01:00:00,7.319,66.54,6.83,788.61,28.12,Decreasing,NORMAL,None
2026-01-13 02:00:00,7.36,74.35,7.79,788.91,27.74,Decreasing,NORMAL,None
2026-01-13 03:00:00,7.473,126.21,5.64,813.42,27.85,Increasing,NORMAL,None
2026-01-13 04:00:00,7.293,46.04,4.08,796.28,28.68,Increasing,NORMAL,None
2026-01-13 05:00:00,7.358,71.63,3.0,803.31,29.14,Decreasing,NORMAL,None
2026-01-13 06:00:00,7.477,61.67,1.0,811.87,30.06,Increasing,NORMAL,None
2026-01-13 07:00:00,7.535,37.11,1.0,794.96,30.17,Decreasing,NORMAL,None
2026-01-13 08:00:00,7.32,48.04,1.89,795.39,30.28,Decreasing,NORMAL,None
2026-01-13 09:00:00,7.364,30.0,1.39,768.65,30.68,Decreasing,NORMAL,None
2026-01-13 10:00:00,7.319,56.59,2.57,796.38,30.66,Increasing,NORMAL,None
2026-01-13 11:00:00,7.389,35.83,1.46,810.25,30.99,Decreasing,NORMAL,None
2026-01-13 12:00:00,7.277,30.0,1.95,787.3,31.13,Decreasing,NORMAL,None
2026-01-13 13:00:00,7.161,59.49,2.08,766.66,30.78,Increasing,NORMAL,None
2026-01-13 14:00:00,7.309,35.74,2.5,771.69,31.07,Decreasing,NORMAL,None
2026-01-13 15:00:00,7.286,30.0,2.82,754.11,30.5,Stable,NORMAL,None
2026-01-13 16:00:00,7.383,38.65,11.21,758.04,30.3,Decreasing,NORMAL,None
2026-01-13 17:00:00,7.351,54.05,9.1,736.54,29.96,Increasing,NORMAL,None
2026-01-13 18:00:00,7.41,113.07,7.81,768.78,29.03,Increasing,NORMAL,None
2026-01-13 19:00:00,7.524,85.48,7.19,786.51,29.09,Increasing,NORMAL,None
2026-01-13 20:00:00,7.243,34.66,5.73,781.73,28.76,Decreasing,NORMAL,None
2026-01-13 21:00:00,7.31,44.76,4.91,772.82,27.98,Increasing,NORMAL,None
2026-01-13 22:00:00,7.294,84.78,6.14,772.39,27.5,Increasing,NORMAL,None
2026-01-13 23:00:00,7.231,78.21,12.94,754.95,27.49,Increasing,NORMAL,None
2026-01-14 00:00:00,7.356,122.36,12.21,755.33,27.63,Increasing,NORMAL,None
2026-01-14 01:00:00,7.278,132.87,14.33,767.07,27.3,Increasing,NORMAL,None
2026-01-14 02:00:00,7.525,31.65,11.84,762.29,27.62,Decreasing,NORMAL,None
2026-01-14 03:00:00,7.378,91.63,11.33,773.04,27.93,Increasing,NORMAL,None
2026-01-14 04:00:00,7.421,63.24,9.22,788.76,28.85,Decreasing,NORMAL,None
2026-01-14 05:00:00,7.394,79.86,9.1,756.86,29.18,Stable,NORMAL,None
2026-01-14 06:00:00,7.246,46.94,9.44,746.06,29.77,Decreasing,NORMAL,None
2026-01-14 07:00:00,7.281,94.05,9.2,754.59,29.05,Decreasing,NORMAL,None
2026-01-14 08:00:00,7.428,46.51,7.48,773.66,30.23,Increasing,NORMAL,None
2026-01-14 09:00:00,7.464,75.77,6.35,784.22,30.73,Decreasing,NORMAL,None
2026-01-14 10:00:00,7.339,73.03,5.14,778.4,30.82,Increasing,NORMAL,None
2026-01-14 11:00:00,7.33,70.99,6.37,776.84,31.29,Decreasing,NORMAL,None
2026-01-14 12:00:00,7.348,101.33,8.36,817.69,31.54,Increasing,NORMAL,None
2026-01-14 13:00:00,7.26,63.15,9.18,838.0,31.73,Decreasing,NORMAL,None
2026-01-14 14:00:00,7.465,115.6,9.19,834.37,30.96,Increasing,NORMAL,None
2026-01-14 15:00:00,7.166,39.78,8.27,816.99,30.89,Decreasing,NORMAL,None
2026-01-14 16:00:00,7.144,79.07,14.74,833.2,30.59,Increasing,NORMAL,None
2026-01-14 17:00:00,7.229,139.07,15.31,825.47,29.51,Increasing,NORMAL,None
2026-01-14 18:00:00,7.36,114.6,13.78,849.56,29.58,Increasing,NORMAL,None
2026-01-14 19:00:00,7.38,68.27,14.01,835.03,29.56,Increasing,NORMAL,None
2026-01-14 20:00:00,7.227,88.21,11.48,816.31,28.39,Decreasing,NORMAL,None
2026-01-14 21:00:00,7.352,92.84,10.98,821.29,27.77,Increasing,NORMAL,None
2026-01-14 22:00:00,7.171,95.78,11.5,822.77,27.62,Increasing,NORMAL,None
2026-01-14 23:00:00,7.427,40.06,10.72,788.18,27.69,Decreasing,NORMAL,None
2026-01-15 00:00:00,7.441,53.38,10.62,780.63,27.75,Decreasing,NORMAL,None
2026-01-15 01:00:00,7.173,80.13,11.08,776.12,27.76,Increasing,NORMAL,None
2026-01-15 02:00:00,7.272,85.23,9.44,768.11,27.87,Decreasing,NORMAL,None
2026-01-15 03:00:00,7.449,67.28,8.83,763.19,27.55,Decreasing,NORMAL,None
2026-01-15 04:00:00,7.448,73.57,8.04,759.9,27.91,Decreasing,NORMAL,None
2026-01-15 05:00:00,7.254,65.35,9.17,759.81,28.79,Increasing,NORMAL,None
2026-01-15 06:00:00,7.357,81.3,8.29,786.43,29.79,Increasing,NORMAL,None
2026-01-15 07:00:00,7.474,35.0,7.45,762.84,29.61,Decreasing,NORMAL,None
2026-01-15 08:00:00,7.524,70.64,7.18,762.53,30.35,Decreasing,NORMAL,None
2026-01-15 09:00:00,7.403,71.96,5.72,789.8,30.75,Increasing,NORMAL,None
2026-01-15 10:00:00,7.31,79.87,6.44,800.91,31.0,Increasing,NORMAL,None
2026-01-15 11:00:00,7.412,64.49,6.9,822.94,30.94,Stable,NORMAL,None
2026-01-15 12:00:00,7.458,55.62,6.75,808.08,31.04,Decreasing,NORMAL,None
2026-01-15 13:00:00,7.556,30.0,4.52,796.71,31.07,Decreasing,NORMAL,None
2026-01-15 14:00:00,7.273,80.42,4.07,797.76,30.94,Increasing,NORMAL,None
2026-01-15 15:00:00,7.315,64.99,3.13,801.22,30.39,Decreasing,NORMAL,None
2026-01-15 16:00:00,7.477,30.0,3.05,797.27,30.6,Decreasing,NORMAL,None
2026-01-15 17:00:00,7.162,67.55,3.82,807.04,30.01,Increasing,NORMAL,None
2026-01-15 18:00:00,7.201,65.73,3.12,790.3,29.48,Increasing,NORMAL,None
2026-01-15 19:00:00,7.335,30.0,1.17,783.22,29.75,Stable,NORMAL,None
2026-01-15 20:00:00,7.19,30.0,2.63,798.93,28.89,Decreasing,NORMAL,None
2026-01-15 21:00:00,7.33,36.23,2.33,774.85,28.5,Decreasing,NORMAL,None
2026-01-15 22:00:00,7.19,69.31,2.24,782.26,27.83,Increasing,NORMAL,None
2026-01-15 23:00:00,7.123,92.67,1.47,820.22,27.2,Increasing,NORMAL,None
2026-01-16 00:00:00,7.426,73.22,1.0,807.65,27.68,Increasing,NORMAL,None
2026-01-16 01:00:00,7.283,51.62,1.0,787.73,27.28,Increasing,NORMAL,None
2026-01-16 02:00:00,7.485,33.78,1.0,771.54,28.22,Increasing,NORMAL,None
2026-01-16 03:00:00,7.333,30.0,1.0,742.09,28.05,Decreasing,NORMAL,None
2026-01-16 04:00:00,7.437,30.0,1.0,735.54,28.64,Decreasing,NORMAL,None
2026-01-16 05:00:00,7.441,30.0,1.0,774.29,29.68,Decreasing,NORMAL,None
2026-01-16 06:00:00,7.315,30.0,1.0,773.1,29.24,Decreasing,NORMAL,None
2026-01-16 07:00:00,7.443,63.99,1.0,762.68,30.05,Increasing,NORMAL,None
2026-01-16 08:00:00,7.316,71.83,1.0,760.45,29.92,Increasing,NORMAL,None
2026-01-16 09:00:00,7.433,66.88,1.0,763.48,30.87,Increasing,NORMAL,None
2026-01-16 10:00:00,7.203,90.42,1.0,763.6,31.44,Increasing,NORMAL,None
2026-01-16 11:00:00,7.283,50.08,1.0,760.95,31.25,Increasing,NORMAL,None
2026-01-16 12:00:00,7.267,93.75,2.31,773.21,31.04,Increasing,NORMAL,None
2026-01-16 13:00:00,7.299,70.9,4.36,775.03,31.21,Increasing,NORMAL,None
2026-01-16 14:00:00,7.431,79.38,7.28,780.92,31.23,Increasing,NORMAL,None
2026-01-16 15:00:00,7.265,64.29,8.2,757.71,30.51,Decreasing,NORMAL,None
2026-01-16 16:00:00,7.499,71.45,6.7,758.7,30.13,Decreasing,NORMAL,None
2026-01-16 17:00:00,7.425,35.92,5.63,759.99,29.98,Decreasing,NORMAL,None
2026-01-16 18:00:00,7.283,60.57,6.03,774.31,29.28,Decreasing,NORMAL,None
2026-01-16 19:00:00,7.462,51.56,6.07,764.1,28.57,Decreasing,NORMAL,None
2026-01-16 20:00:00,7.415,70.77,6.29,779.36,28.09,Decreasing,NORMAL,None
2026-01-16 21:00:00,7.267,79.27,6.45,782.42,28.08,Increasing,NORMAL,None
2026-01-16 22:00:00,7.403,78.2,6.91,775.48,28.46,Increasing,NORMAL,None
2026-01-16 23:00:00,7.285,65.81,5.01,763.35,27.29,Increasing,NORMAL,None
2026-01-17 00:00:00,7.411,56.03,6.3,763.89,27.67,Decreasing,NORMAL,None
2026-01-17 01:00:00,7.511,30.0,6.86,769.25,27.55,Decreasing,NORMAL,None
2026-01-17 02:00:00,7.367,87.52,5.3,776.0,27.71,Increasing,NORMAL,None
2026-01-17 03:00:00,7.212,30.0,4.3,766.49,28.23,Decreasing,NORMAL,None
2026-01-17 04:00:00,7.268,70.4,4.08,775.41,28.57,Decreasing,NORMAL,None
2026-01-17 05:00:00,7.366,57.91,3.75,772.1,29.03,Decreasing,NORMAL,None
2026-01-17 06:00:00,7.451,56.53,3.04,780.57,29.5,Stable,NORMAL,None
2026-01-17 07:00:00,7.267,52.04,2.7,778.98,29.88,Increasing,NORMAL,None
2026-01-17 08:00:00,7.48,67.43,3.56,769.3,30.11,Decreasing,NORMAL,None
2026-01-17 09:00:00,7.334,72.56,3.32,771.72,30.65,Increasing,NORMAL,None
2026-01-17 10:00:00,7.238,90.01,3.37,783.92,31.14,Increasing,NORMAL,None
2026-01-17 11:00:00,7.332,30.0,1.75,758.03,31.72,Decreasing,NORMAL,None
2026-01-17 12:00:00,7.428,70.65,3.87,796.95,31.03,Increasing,NORMAL,None
2026-01-17 13:00:00,7.312,30.0,3.48,781.74,30.79,Decreasing,NORMAL,None
2026-01-17 14:00:00,7.334,107.07,8.79,778.71,31.33,Increasing,NORMAL,None
2026-01-17 15:00:00,7.418,95.32,7.85,789.8,30.68,Increasing,NORMAL,None
2026-01-17 16:00:00,7.41,30.0,6.89,764.24,30.32,Decreasing,NORMAL,None
2026-01-17 17:00:00,7.179,93.81,6.66,762.79,29.78,Increasing,NORMAL,None
2026-01-17 18:00:00,7.368,71.65,5.2,758.46,28.99,Stable,NORMAL,None
